Source Data for Figure 6 
red:
Index	Real(z_j)	Imag(z_j)
76	-1.497255294626	0.527412667506	1e-12	-2.88	-1.31	0.26	1.83	3.40	1.0
77	-1.497254083110	-0.527411625020	1e-12	-0.26	1.31	2.88	4.46	6.03	1.0
78	-1.497070337484	-0.555673660500	1e-12	-2.07	-0.50	1.07	2.64	4.21	1.0
79	-1.497068864609	0.555672362108	1e-12	-1.07	0.50	2.07	3.64	5.21	1.0
80	-1.496845058431	0.586510751527	1e-12	2.51	4.09	5.66	7.23	8.80	1.0
81	-1.496843960123	-0.586509770845	1e-12	0.63	2.20	3.77	5.34	6.91	1.0
82	-1.496572258922	-0.620483259367	1e-12	2.19	3.76	5.33	6.90	8.47	1.0
83	-1.496571777498	0.620482830425	1e-12	0.95	2.52	4.09	5.66	7.23	1.0
84	-1.496231071195	0.658339515148	1e-12	-0.44	1.13	2.70	4.27	5.84	1.0
85	-1.496230958626	-0.658339417530	1e-12	-2.70	-1.13	0.44	2.02	3.59	1.0
86	-1.495795097477	-0.701132402982	1e-12	-1.63	-0.06	1.51	3.08	4.65	1.0
87	-1.495795086062	0.701132393799	1e-12	-1.51	0.06	1.63	3.20	4.77	1.0
88	-1.495218118382	0.750399337671	1e-12	-0.60	0.97	2.54	4.11	5.68	1.0
89	-1.495218118079	-0.750399337475	1e-12	-2.54	-0.97	0.60	2.17	3.74	1.0
90	-1.494419555125	-0.808519758323	1e-12	-3.08	-1.51	0.06	1.63	3.21	1.0
91	-1.494419554811	0.808519758535	1e-12	-0.06	1.51	3.08	4.65	6.22	1.0
92	-1.493242561897	0.879467798895	1e-12	-3.09	-1.52	0.06	1.63	3.20	1.0
93	-1.493242557769	-0.879467802695	1e-12	-0.06	1.52	3.09	4.66	6.23	1.0
94	-1.491336013025	-0.970656104707	1e-12	-2.27	-0.70	0.87	2.44	4.01	1.0
95	-1.491335998112	0.970656121093	1e-12	-0.87	0.70	2.27	3.84	5.41	1.0
96	-1.487719917574	1.098563225209	1e-12	0.01	1.59	3.16	4.73	6.30	1.0
97	-1.487719897134	-1.098563251194	1e-12	3.13	4.70	6.27	7.84	9.41	1.0
98	-1.478277809193	-1.314410092648	1e-12	-2.59	-1.02	0.55	2.12	3.69	1.0
99	-1.478277799023	1.314410108052	1e-12	-0.55	1.02	2.59	4.16	5.73	1.0
100	-1.192055320267	0.000000000000	1e-12	1.57	3.14	4.71	6.28	7.85	1.0
101	-0.500000001273	2.182890275359	1e-12	-3.14	-1.57	-0.00	1.57	3.15	1.0
102	-0.499999998727	-2.182890275359	1e-12	-0.00	1.57	3.14	4.71	6.28	1.0
103	0.192055320267	-0.000000000000	1e-12	-1.57	-0.00	1.57	3.14	4.71	1.0
104	0.478277799023	-1.314410108052	1e-12	2.59	4.16	5.73	7.30	8.87	1.0
105	0.478277809193	1.314410092648	1e-12	0.55	2.12	3.69	5.26	6.83	1.0
106	0.487719897134	1.098563251194	1e-12	-0.01	1.56	3.13	4.70	6.27	1.0
107	0.487719917574	-1.098563225209	1e-12	-3.13	-1.56	0.01	1.59	3.16	1.0
108	0.491335998112	-0.970656121093	1e-12	2.27	3.84	5.41	6.98	8.55	1.0
109	0.491336013025	0.970656104707	1e-12	0.87	2.44	4.01	5.58	7.15	1.0
110	0.493242557769	0.879467802695	1e-12	3.09	4.66	6.23	7.80	9.37	1.0
111	0.493242561897	-0.879467798895	1e-12	0.06	1.63	3.20	4.77	6.34	1.0
